PERIOD,TARGET,EDVDM,DQXAB,KHFWG,KQDOC,IRKOX,PEPYL,QVEWW,DGHGR,ICGRJ,HSIOM,EKGJX,MWBDJ,ENMEX,WBCNW,XYFRF,BIWBE,MERVJ,FGQVN,KSCSZ,CUNBJ,LEEIA,ODPOC,BRYWC,NJIIZ,TVTQH,PHCRP,XUKCD,LIMUE,VEQKA,CMPMP,USPLV,OMLJD,SMSTS,EFBBA,ZQHHT,OKQPF,XRSXD,NUCJQ,HBOKK,ZARXQ,TUCND,NYQQU,VHZVZ,FPSXN,ODZWJ,GPPZF,MRSRZ,BYSDB,OUONZ
418,1.131889369,1.275898517,-1.291427912,-1.431680659,2.403911536,-0.248806717,-0.116288917,2.93544986,3.904634526,2.162175995,-1.182158856,-2.609600672,1.892556775,-0.482163266,3.832171277,-1.468156236,-5.297770395,-2.821780833,0.552352433,-2.233295134,0.772070714,-3.144993517,0.761982718,-2.158759085,3.396714722,-1.708318844,-1.802014823,1.418122411,-2.717294464,1.007870959,0.736393174,-1.205206575,1.153780002,-1.225045002,-2.968751514,0.474599789,0.703619777,-3.926371289,2.585751595,-0.30729857,1.251466095,-3.16444834,3.835345859,-3.944080106,1.141478318,-2.605330158,3.064318324,1.117166315,1.131322462,-0.869671905
419,-0.47284304,2.532356211,-0.24526837,-0.261139673,1.660642046,0.6584075,1.346891253,-0.691902626,4.326564289,0.350886083,0.582613108,0.634698691,2.555107602,-1.345942278,5.590783245,1.559226105,-1.653301046,-1.458475811,-0.593406095,-1.74683775,1.733932172,-1.379905379,1.830022382,-3.009339671,-1.047875344,-1.103916595,-0.133881151,1.133073077,-1.50779556,-1.856088414,0.487808526,-1.719588393,-2.624509767,0.627760321,-1.645424018,1.505904892,2.016870927,-3.995146922,1.997522111,0.795775219,1.781874126,-2.37559698,2.310578614,-5.014789679,-0.518365631,-0.423344088,1.416512339,-1.020102396,1.015806015,-2.844598004
420,0.00750275,2.75011458,-0.630508817,0.542214722,1.68850189,0.903985952,1.271574539,0.403402668,3.015311101,1.251429406,0.939451682,-1.053709997,1.094825247,-0.068139991,4.303648656,0.146160227,-2.721619234,0.008503471,2.750472956,1.231054419,2.346211736,-2.487118013,0.930674097,-1.60949387,-1.232337232,-0.35327705,-0.544751268,0.741676167,-0.059779089,-1.179501084,1.115046326,0.450334424,-2.882801022,0.789404092,-1.997342857,0.985215938,1.594957813,-2.881468111,1.75470431,-0.373645052,1.119442499,-1.898834944,2.123527211,-0.195139757,0.499929539,0.963018169,0.019706134,0.411348778,-0.306168421,-1.479515353
421,0.824798856,0.765214309,0.263749619,-2.526149187,2.651664289,0.052394521,-0.405268392,3.249532339,0.759265899,-2.157689228,-1.740929359,0.216748682,0.025124597,-1.778837047,1.633194918,-0.90421341,-1.164457905,0.875460023,0.872195824,0.417654262,-1.806671012,-0.609720543,1.911366063,-1.719807641,0.739681989,-1.499649955,-1.729320919,0.334792505,1.730480312,0.366744388,0.408159989,0.213967783,-1.52030534,2.230064132,-1.79793202,2.145884385,1.843074851,-5.170346106,1.608360073,-0.888160776,2.492159965,0.59870365,1.255256481,-2.569280638,-0.833745253,-0.254958393,1.549811147,1.154403303,-0.31746571,-2.133171666
422,2.428076622,3.604990692,-0.258502221,-2.44479247,3.94001018,-1.761083426,-1.482036268,2.482120477,3.820571308,-0.804917147,-0.646483873,-3.794311751,1.66039647,0.20039103,4.171439144,-1.433230746,-3.480492678,-2.384394407,0.767539606,-3.240808009,-0.009352487,-2.297267287,2.252569831,-2.803161278,1.005987817,-3.542395871,-2.178317562,0.084146569,-1.401027971,1.71028334,1.232778477,-2.455893819,-0.69083462,0.330853498,-1.819644533,1.983857441,3.331198848,-7.176367237,3.917409055,0.349533511,0.058761811,-2.777797434,4.14389944,-4.135025294,-0.85333934,-2.024429137,3.497358201,0.11882224,-1.353797196,-0.311456021
423,1.266658971,3.065230814,-0.34237631,-2.598442335,3.40234868,-0.826997901,-1.046344464,-1.696006274,2.789332661,-0.517328813,-1.646045758,-3.609812974,-0.344324469,-1.57200505,4.179231794,-1.001687065,-1.227422595,-1.805897846,1.271907103,-0.564037931,-0.859498344,-1.805868857,1.463393549,-2.427160923,0.203205143,-0.750494706,-1.680916964,0.02111793,-1.412074918,-1.609359539,2.321961577,-4.165595228,-0.887802776,1.26848734,-1.34479387,2.940312414,1.306711418,-5.688539095,3.442963969,-1.309773238,2.723068905,-1.712740902,2.503355022,-1.544720994,0.130211885,-0.046877862,3.66382935,1.008632886,-1.635388749,-4.062053478
424,0.148012731,6.434092343,0.463340725,-2.549835095,3.617740576,-1.105980931,-0.204256815,2.942436012,4.182061963,0.040784265,-2.374081273,-2.254648002,-0.688654501,-1.405163776,5.222372836,-0.712619998,-3.769650805,-2.769987624,2.949911275,-1.501990912,-0.18303004,-2.715083561,3.192221734,-3.903496246,3.320949751,-3.179302933,-2.661152447,0.507724464,0.501825777,-0.363387456,0.777615982,-3.96554859,-0.273361921,1.658850529,-3.029698563,1.991624656,2.049459753,-10.51411879,3.141247576,-3.347725243,3.468148407,-0.941336513,5.374011226,-3.065817961,-3.224377319,-2.575417138,4.062619378,1.016699833,0.922116208,-2.342839754
425,-0.309175704,3.537026682,-0.970204788,-0.855180799,3.685482445,0.828042091,0.597906827,2.77047806,3.212010971,0.931178641,-1.426108851,-0.786567421,1.860107931,-0.927712347,6.32927024,-0.236338393,-3.537280918,-1.541268051,0.966045689,-0.697382204,0.484646382,-3.785849676,2.22324902,-3.155992477,0.98181712,-0.127867593,-2.686975593,1.654607675,-2.076846016,-0.723060469,2.302977346,-2.028793204,-0.236063431,0.829030456,-2.098344201,1.922373515,1.506956066,-6.565621586,1.906579005,-1.733102356,2.42582611,-2.116103641,3.225210964,-1.76925533,-0.522518165,-1.574584057,2.433421913,1.628345959,1.636638631,-4.760804171
426,1.155191767,5.510999887,-0.709822182,-5.672968992,3.47224333,-1.403979205,0.689776202,-3.137502254,5.927675037,-0.980632211,-1.7029787,-4.84883714,0.225018594,-0.231601684,5.711756133,0.956777965,-5.617155409,-1.57888026,2.906407701,-1.482704582,-0.594056081,-3.388120855,4.193408307,-3.640923107,1.09885292,-0.616627449,-3.993949851,3.695733173,-1.254986591,-0.840343043,2.417474414,-4.654071928,-2.143685344,0.656129629,-2.296276594,4.561411332,2.696434601,-9.433711611,2.937620191,-1.871009366,3.499637464,-2.945147735,5.534938969,-2.107864876,-2.008287026,-1.882059254,4.013697959,2.385594619,-0.394880733,-0.634273083
427,1.23155578,6.544610725,-1.746374908,-1.521995851,2.52160263,-0.050727056,-1.924099849,0.205598121,5.685072846,0.01887868,-3.558642168,-2.427281117,0.287094019,-1.23754674,4.66730759,-2.083426328,-2.416762002,-3.867992232,2.014917055,-2.531821272,-2.703531191,-1.0998909,2.620214893,-1.333073794,1.224329083,-1.754218303,-2.701908937,1.427049878,-0.062144563,0.111604762,1.384792112,-5.653679601,-3.077237249,1.800371117,-2.329534862,2.920616277,2.485297882,-7.02279394,2.640415607,-1.183617809,3.154635306,-2.614646294,5.018754115,-4.447208455,0.223395897,-1.964161718,3.840123219,1.30234267,0.319580917,-2.586256436
428,2.033864469,3.397446073,-0.918667839,-2.625308641,0.955159135,-0.343535338,-0.104425578,1.931369246,4.321276857,-1.172384633,-1.367165943,-2.018075216,0.112447336,-1.260291196,5.462924629,0.76158166,-1.904698177,-4.071571049,1.744948058,-1.553235286,-0.646615288,-2.050753346,3.855163531,-1.331337784,-0.378736398,-1.870185524,-1.611249954,0.477499599,-0.087230432,-1.64290872,3.362638945,-3.251268792,-2.544396199,-2.66170215,0.700984834,2.825925996,1.536878871,-5.308712933,2.859927761,0.226013704,2.65959666,-3.860808602,3.724482212,-3.62406338,2.184042226,-1.369371621,5.016375277,2.626816565,-1.973547187,-0.296542041
429,-1.007476489,1.228434511,-3.426567041,-2.344871962,1.275073417,-2.212052028,-0.651202268,1.714947681,3.89325531,-0.382108191,-3.330289276,-5.340908404,2.332887886,-2.129535763,6.38247001,-2.139392883,-5.494991139,-2.77330648,1.268431192,-1.559035683,0.326059211,-2.662073227,1.134836898,-2.279806151,0.219411741,-3.099120173,-2.213109678,0.554428202,-2.908208042,0.225926125,2.617602724,-2.693305114,-2.569247755,1.965550107,-3.885281418,2.969824691,3.216498423,-7.547091402,3.344019909,0.520177322,5.750474002,-2.68830035,4.20724039,-5.28037656,-1.589351654,-0.418365354,3.546663304,0.367775251,0.177573132,-2.042602064
430,0.927362875,8.432912621,-2.567640593,-1.610021485,2.252192161,-0.919278528,1.482172937,4.008005989,6.564796277,-0.792277253,-3.187365583,-4.457200204,1.187893891,-1.833802404,4.956645499,-2.326758661,-6.591980001,-4.695343173,2.594493445,-0.433876247,-0.24091309,-4.297959527,4.337160238,-0.232797532,3.100219869,-2.777129245,0.358881754,3.251792511,-0.837786339,-1.061387324,4.745772639,-1.740489024,-1.308741026,0.856747108,-3.275280793,3.627464257,3.47480983,-7.700205167,2.864304795,0.499860916,2.834154979,-2.789617132,3.497569945,-3.313128961,1.456570906,0.94572738,3.705822142,2.316785348,-0.84672204,-2.577201041
431,1.650748096,5.795866208,-1.122916035,-3.698481642,3.518692083,-0.931321637,1.57895208,1.117156427,8.798794442,0.075353814,-3.748195477,-6.319220113,2.017045386,-0.529305553,5.78424744,-2.310439281,-6.899146973,-2.117749124,2.380637327,0.145852215,-2.15624995,-5.021411621,3.068666012,-3.98520236,3.871470125,-2.739957691,-1.726168093,2.121743734,-2.998482242,0.075627578,4.829753438,-2.358163283,-0.467633154,1.334397678,-2.425562,5.43351005,4.530137304,-11.02120632,5.58504595,0.226660482,4.35688595,-4.359064918,7.747767977,-5.296229533,-0.391854397,-0.969733879,6.855905799,2.255524852,0.108817459,-2.988353343
432,3.016937762,6.51534182,-1.102255968,-2.28663099,3.265648326,-0.989338667,0.581572725,0.512465159,8.760482967,-0.014775631,-3.346998704,-6.18541312,4.614977304,-0.077824353,6.985390472,0.796989258,-6.570693827,-3.403344409,3.525325483,-0.644067661,-2.141674056,-3.665849256,3.574405498,-3.19624076,0.268913002,-2.80590593,-2.811874623,2.139664581,-2.465890154,-1.339628335,2.859447944,-3.963880394,-3.032444956,-0.085262137,-3.302065514,5.310991111,5.839514986,-7.582870536,4.885063059,-0.90024502,0.340005694,-3.625063212,7.054396623,-4.486292928,1.705218782,-3.62314272,7.087901985,1.497277295,-0.173047074,-3.056281873
433,0.221293323,5.59874749,-0.82705292,1.461653746,1.333466795,0.429208109,0.635236119,2.168853109,4.754219839,0.595645702,-1.707593103,-3.332711085,2.884880246,-0.420841503,6.675907423,0.364434409,-3.792006601,-6.173051151,3.293883374,-3.996722647,0.347696223,-4.014332916,2.088389583,-0.666651725,1.094707858,-3.933998143,-2.621752885,-0.273208216,-3.222504992,-0.736560282,4.823200884,-2.7145049,-2.022158503,0.651583413,-1.067344995,5.214297138,5.232686746,-7.736229175,5.221003244,3.453690479,1.835682869,-4.340007183,5.946894216,-7.198901299,2.266804471,-1.088387342,6.775701641,1.07679821,0.609652854,-2.66698046
434,0.87898661,2.949524038,-0.228689716,-2.921130486,-1.346639114,-1.403586484,1.045965994,3.140134625,5.867494191,1.815289012,-1.326552176,-4.932643984,4.000013004,-0.433856543,6.274211236,0.819538855,-5.3302005,-3.585623234,2.773113247,-1.364324659,3.044760492,-2.615563119,2.458745601,-2.516592224,0.546879473,-2.395568879,-3.988251769,1.398582098,-2.418194314,-1.866922262,3.593199239,-1.490492993,-4.079425391,0.108380921,-1.159048657,3.841003804,4.756637563,-5.434391749,6.012458868,2.150644404,1.705237778,-3.23175763,1.512086723,-6.35343036,2.071780515,-0.728578343,4.242176165,2.078498147,1.233638839,-2.796023315
435,-1.4114855,3.361397678,-0.599691933,-0.335996526,1.47044876,-0.41936227,1.526956254,0.782395118,4.842538473,1.746661508,0.763959495,-2.95785635,0.837468967,-0.477676519,4.547361315,0.026969213,-4.288100868,-2.534472051,2.679073309,-0.07830976,1.397644993,-1.975595009,1.65521785,-2.00780557,0.950193883,-4.492702181,-1.530360135,1.435535926,-1.340083831,-0.493132755,4.084940456,-1.276449761,-2.825841146,0.438550725,0.725109565,4.872629789,3.925294954,-4.853507641,3.171901762,1.379795699,2.162926546,-2.82679417,3.842338162,-5.265330962,1.335290845,-0.01586439,5.542181582,2.284419922,2.650162486,-1.818852064
436,1.91941359,2.472193114,-0.499537113,0.373154305,-0.40290312,-0.118691459,2.447544084,0.243714268,3.650602442,2.423147368,1.156691839,-3.250987087,1.957440598,-0.344814931,5.917674336,0.051438053,-3.399111974,-3.785646937,2.745305869,-0.454397832,5.619332417,-2.887832653,2.460934903,0.942957654,-1.149488271,-1.861634785,0.180612301,0.269766098,-2.809676499,-0.077719804,1.781041417,-1.961865013,-2.422103092,-0.168313436,-0.271634313,2.695642814,3.36208172,-3.427332091,0.798582426,1.875457355,-0.147551004,-1.737402018,0.642753986,-3.405336478,2.539365998,0.186861389,2.721267682,1.523564683,1.701919767,-0.008895466
437,1.097116633,3.754201586,-0.439548477,-1.676025793,-0.132434489,-1.689544913,1.939228826,-0.985786637,7.475373859,1.674931481,-0.17851713,-3.741055454,3.074221659,-0.148819012,5.144136191,1.861255613,-3.895208189,-3.726791327,3.069602599,-1.546580286,-0.022823292,-1.111547103,2.396713778,-0.747993325,0.296923384,-5.613168667,-1.507745019,0.795847277,-2.170220289,-1.707836146,1.133621213,1.293552995,-3.196992221,2.532702499,-0.227746598,2.28996186,4.273141715,-3.318649389,2.604956282,3.756314973,-0.537033442,-2.927351045,2.546340138,-4.468760861,2.327339964,-0.728893059,3.738970001,-0.355644112,0.621859923,-0.325747661
438,0.112054732,3.799149953,-2.282845874,-1.202430154,1.664083859,-1.128081698,1.939482879,-2.023758538,5.052454936,-0.027389045,-0.878405745,-2.211126683,1.387890424,-0.749753158,5.603094447,1.047041149,-4.195371656,-2.371705057,1.469103449,-1.299724843,2.513757204,-3.863032404,2.986775714,-0.098454168,1.957452944,-2.627660208,-0.757184751,2.253918308,-1.104218502,1.452353742,3.393251278,-2.323510656,-0.452150522,-0.743118662,-0.244826991,3.875356365,4.031945631,-6.017336138,2.817320066,3.239180721,4.028320235,-3.457684463,3.415661299,-5.410643344,2.251484771,0.734392532,3.340359538,-0.135497852,-0.549277613,-0.508184923
439,0.496769423,5.866279994,0.197233354,0.708044929,-0.188908552,0.216530821,1.54068007,0.800381217,6.285223152,1.518979202,0.04526475,-5.984265292,2.26711472,-0.056440457,5.133703002,-1.645964521,-4.153672099,-4.55226448,2.843519193,-2.400211727,-0.356993318,-2.433335479,2.286917278,-1.013363423,0.385824371,-3.874842302,-1.545952544,-0.486646737,-1.89000795,-1.586773014,2.348541125,-1.143767249,-2.909190321,-0.02757409,-1.577021529,1.032769358,3.670987968,-7.692240938,2.067746226,0.828092359,0.125266521,-5.034247714,3.090933473,-5.191879001,0.728193104,-1.913922609,4.227400737,-0.54820802,1.246677764,-2.532335425
440,2.909686135,6.582157593,-0.727828145,1.319747824,1.627985277,-1.640142993,0.220847863,1.525672456,6.727621114,2.327359507,-1.862942966,-3.85288311,2.446953184,0.237447833,5.966046637,0.209733435,-4.638360343,-4.724030676,2.727192728,-3.452988898,1.479320513,-3.404084546,1.726922611,-1.204526977,0.188631987,-4.027419839,-1.93103845,1.567346846,-2.80618212,-0.747046909,2.186028371,-1.602325212,-3.236901535,0.670899351,-2.041470801,3.561124948,4.676550044,-5.259451622,3.825964238,1.256054692,3.001061668,-2.175121439,3.749415706,-4.357418594,1.468133715,-1.049733835,6.097776462,2.304404039,2.030899972,-1.832940726
441,-0.839697956,5.942999056,-0.684735618,-1.023152909,-0.138778089,-2.060433477,0.742576955,3.320269781,6.094904306,1.095331644,-0.836312485,-6.878246656,3.499949323,-0.658590454,5.474178937,-0.211144515,-3.744363893,-4.805853217,2.262514015,-3.644322066,-0.432227405,-2.354480371,1.861258235,-1.50125053,0.507092803,-0.494729861,-1.335202731,2.458008964,-1.419709325,0.429683711,1.299388828,-2.289467599,-2.784062782,1.429055456,-2.049193811,2.576396477,4.347252632,-5.8496172,4.052203367,1.015099939,-2.08976041,-2.894379208,5.354971307,-5.31678526,1.7990629,0.97108427,3.458625863,0.144560486,0.689735354,-0.922243582
442,1.257279105,4.337780202,-2.457314231,-2.71438183,0.952291949,-1.887484372,0.569652019,1.40461209,6.35435682,0.095375655,-2.95939735,-4.437095535,1.387294928,0.654578886,5.042041756,-0.352211549,-4.657454899,-3.630129314,0.746107228,-1.290700931,-2.35671749,-3.077311492,0.777065025,-2.810501048,0.604136317,-1.47776541,-2.703923842,2.566162436,-3.526590008,0.575843436,2.847332627,-2.456173208,-2.623189257,-0.281222258,-2.010928808,3.255187008,2.351497541,-6.081204012,3.768585089,0.771052719,3.797565134,-2.946907544,5.549512529,-5.095473178,0.432248305,-2.341973338,4.037659207,2.073354128,1.506061761,-0.780162419
443,-0.89479575,2.542162413,-2.044634892,-1.473330038,2.27874263,-0.888197806,0.092804199,2.598020173,7.059282088,-0.440674527,-1.050620601,-3.665370053,1.572631106,1.578551629,4.169243406,0.518489123,-2.396405567,-1.880047407,0.864207839,-0.661562808,-0.072985112,-2.598356083,2.446193834,-3.267700701,0.470818959,-2.502099806,-0.025206096,-1.252674041,-0.791116384,-0.495527573,2.17482073,-2.832486826,-1.550072252,0.217808152,-1.305128742,3.334692978,2.327121604,-5.834012427,3.332249623,-0.484391777,1.051911472,-1.64900338,3.167815041,-4.490309414,0.381851866,-1.126815392,3.604973602,0.866464839,0.406898731,-2.214139074
444,1.04757346,3.1241099,-1.814468819,-2.358909862,0.708485123,0.244454222,-0.709309092,-0.170330332,4.795071631,1.823804151,1.074885032,-4.180577341,2.309509345,1.13718068,4.139204321,0.392397374,-2.451745727,-1.279083466,2.650563803,-1.586196034,-0.78380882,-1.587391216,1.198221308,-1.059586969,-0.049285417,-0.80898464,-1.27276219,1.917626511,-0.96775299,1.089850318,1.899549319,-1.249980809,-1.892336547,1.511398078,-2.45602905,1.487566854,1.940104575,-3.900255686,3.123843339,-0.523641369,-0.341853324,-2.367427109,5.151920987,-2.329565817,0.756633644,-1.30447113,3.057939901,0.242749737,0.566326532,-0.700249966
445,0.513943908,2.646360562,-0.047515955,-1.677108302,0.59215336,-0.981669098,0.393917276,3.147447525,2.502965509,-0.907671938,-2.258807123,-0.479681696,2.848647331,-1.131519577,2.397268097,-1.638577205,-4.600609371,-2.368264134,1.870147489,-1.467119936,1.187815033,-2.225129821,1.012813355,-3.624352358,0.158878835,-2.582689223,-2.662566237,0.913219531,-1.294473546,-2.129052409,2.654716802,-1.52052756,-0.61158867,-0.404220665,-1.942118184,2.307011732,1.932261492,-2.752455538,1.618407106,0.49697036,2.163192769,-1.570189637,2.062933082,-5.509761546,2.324994717,0.654986778,2.565451821,0.871482395,0.060193151,-2.185714572
446,-0.013482071,5.545283124,0.2228951,-1.761683161,-0.398598988,1.002934,0.468345343,-0.195418382,4.160450381,0.400222235,-1.321177776,-2.145831132,0.759570069,-0.935131851,3.712100921,-0.608759682,-2.742606124,-1.932237836,1.030531821,-0.397583641,0.147081782,-1.432113877,1.838965755,-0.378746449,2.696118696,-0.100753217,-2.165917772,0.774890909,-1.938633652,-0.225897372,0.165448619,0.598548073,0.250428306,1.031745217,-1.073631668,1.276987378,2.752518232,-4.152239305,2.50749522,0.690492795,2.555579577,-1.125563643,3.174544306,-3.224832199,2.278442004,-1.143265427,2.21985074,0.110314758,0.78771175,-0.027010423
447,0.28536051,3.914828605,0.085031595,-0.926541438,0.801546754,-0.530822062,1.789912213,1.752048551,2.02786443,0.833290707,-1.82000501,-2.260327836,-0.09259448,0.42441967,2.786957595,-1.508388972,-2.08464673,-1.733506125,1.056843919,0.147519806,2.810145755,-1.01789849,1.154683689,-0.455685354,-0.862157572,-3.329491559,1.34998566,-2.381847265,-0.827012533,1.059147222,2.721549804,-2.947841528,-2.605815854,0.623934805,-1.329062916,1.278364716,2.649517336,-4.711050769,3.787036063,-0.806481568,-3.181525635,-1.573646516,1.749290859,-2.248025977,1.256352521,0.766205337,2.787379471,1.169753916,0.138894637,0.506836134
448,0.575289959,3.758704103,-0.843203912,-2.412487035,0.321414256,-0.893533074,0.923696726,1.074977421,3.753006604,1.543583494,-1.239372507,-0.296561008,1.389821566,-1.096611602,3.056840491,-0.054644276,-0.821810377,0.624999919,1.311153357,0.541134727,-0.835335691,-1.324999262,0.847463193,-1.738739883,0.012445519,-2.849355802,-1.944308301,0.738130371,-2.358870761,1.534405783,2.025247623,-2.38281317,-1.995615483,0.706063009,-0.379626469,0.447064734,1.420032054,-4.4489806,0.939393088,0.024431041,1.375176673,-0.854749077,2.998033863,-3.372387987,-0.6776898,-0.483974567,0.361397142,1.503046936,0.75950192,-0.956945319
449,1.800905127,2.092797942,-1.607524277,-1.832989369,0.873426688,-1.965463461,1.485193269,1.022017357,5.253775879,-1.619655244,-3.408949894,-0.775060788,2.132951265,-0.019580197,3.613283971,0.111526585,-3.809300942,-1.514783489,1.344670281,-1.186430024,1.357285849,-2.315007972,2.123354106,-2.238152795,1.816405031,-2.744197494,-2.674123586,-0.505815121,-2.337470296,-1.318009737,0.774015526,-0.352038567,-1.699265982,-0.877244826,-2.060236334,0.503063661,0.152692166,-4.144234879,1.490703396,1.455341832,0.089528124,-2.993479242,2.390066422,-3.746270664,0.568583457,-1.354859738,4.999586688,-0.783000385,-1.409300827,-0.478336809
